"set","n","result","instance","D","runtime","seed"
"GBRL",50,1,"50_r0.299_0_geom_10.gin",10,1.0181,1505029209130484224
"GBRL",50,44,"50_r0.299_0_geom_7.gin",1,3.1654,1505029210157783808
"GBRL",50,24,"50_r0.299_0_geom_7.gin",2,3.7938,1505029213340207616
"GBRL",50,14,"50_r0.299_0_geom_7.gin",3,4.0538,1505029217143712768
"GBRL",50,8,"50_r0.299_0_geom_7.gin",4,2.7029,1505029221214203648
"GBRL",50,6,"50_r0.299_0_geom_7.gin",5,2.1411,1505029223933644544
"GBRL",50,5,"50_r0.299_0_geom_7.gin",6,1.6927,1505029226083956224
"GBRL",50,4,"50_r0.299_0_geom_7.gin",7,1.792,1505029227786030592
"GBRL",50,3,"50_r0.299_0_geom_7.gin",8,1.6766,1505029229587060736
"GBRL",50,2,"50_r0.299_0_geom_7.gin",9,1.2933,1505029231273064448
"GBRL",50,1,"50_r0.299_0_geom_7.gin",10,0.7616,1505029232575389952
"GBRL",50,38,"50_r0.299_0_geom_1.gin",1,1.4141,1505029233345827328
"GBRL",50,31,"50_r0.299_0_geom_1.gin",2,2.0546,1505029234776118272
"GBRL",50,25,"50_r0.299_0_geom_1.gin",3,1.7974,1505029236847070208
"GBRL",50,21,"50_r0.299_0_geom_1.gin",4,2.2746,1505029238653706240
"GBRL",50,18,"50_r0.299_0_geom_1.gin",5,2.3223,1505029240944766208
"GBRL",50,15,"50_r0.299_0_geom_1.gin",6,2.1987,1505029243277615616
"GBRL",50,12,"50_r0.299_0_geom_1.gin",7,2.3069,1505029245492372992
"GBRL",50,9,"50_r0.299_0_geom_1.gin",8,1.66,1505029247808589312
"GBRL",50,8,"50_r0.299_0_geom_1.gin",9,1.6441,1505029249477677568
"GBRL",50,7,"50_r0.299_0_geom_1.gin",10,1.6486,1505029251131154176
"GBRL",50,46,"50_r0.334_0_geom_8.gin",1,1.9412,1505029252788667136
"GBRL",50,37,"50_r0.334_0_geom_8.gin",2,7.7083,1505029254746287360
"GBRL",50,23,"50_r0.334_0_geom_8.gin",3,4.331,1505029262464673024
"GBRL",50,17,"50_r0.334_0_geom_8.gin",4,3.501,1505029266812349440
"GBRL",50,12,"50_r0.334_0_geom_8.gin",5,3.0003,1505029270326924800
"GBRL",50,9,"50_r0.334_0_geom_8.gin",6,2.2107,1505029273336844288
"GBRL",50,8,"50_r0.334_0_geom_8.gin",7,1.9769,1505029275556764416
"GBRL",50,7,"50_r0.334_0_geom_8.gin",8,2.0548,1505029277543091456
"GBRL",50,6,"50_r0.334_0_geom_8.gin",9,1.6224,1505029279606943232
"GBRL",50,5,"50_r0.334_0_geom_8.gin",10,1.4913,1505029281238487040
"GBRL",50,28,"50_r0.259_0_geom_5.gin",1,1.7341,1505029282738836736
"GBRL",50,9,"50_r0.259_0_geom_5.gin",2,1.5153,1505029284485815552
"GBRL",50,6,"50_r0.259_0_geom_5.gin",3,1.4056,1505029286010457600
"GBRL",50,5,"50_r0.259_0_geom_5.gin",4,1.3111,1505029287424983296
"GBRL",50,4,"50_r0.259_0_geom_5.gin",5,1.1351,1505029288745177856
"GBRL",50,3,"50_r0.259_0_geom_5.gin",6,0.9344,1505029289889042176
"GBRL",50,2,"50_r0.259_0_geom_5.gin",7,1.0966,1505029290832609536
"GBRL",50,1,"50_r0.259_0_geom_5.gin",8,0.5671,1505029291938245888
"GBRL",50,1,"50_r0.259_0_geom_5.gin",9,0.5682,1505029292514147584
"GBRL",50,1,"50_r0.259_0_geom_5.gin",10,0.5704,1505029293091211520
"GBRL",50,35,"50_r0.334_0_geom_9.gin",1,3.0231,1505029293670470656
"GBRL",50,29,"50_r0.334_0_geom_9.gin",2,2.608,1505029296709271040
"GBRL",50,23,"50_r0.334_0_geom_9.gin",3,5.0355,1505029299327373056
"GBRL",50,15,"50_r0.334_0_geom_9.gin",4,6.0872,1505029304375062272
"GBRL",50,5,"50_r0.334_0_geom_9.gin",5,2.8763,1505029310479725824
"GBRL",50,3,"50_r0.334_0_geom_9.gin",6,1.8543,1505029313365506048
"GBRL",50,2,"50_r0.334_0_geom_9.gin",7,1.4041,1505029315228897536
"GBRL",50,1,"50_r0.334_0_geom_9.gin",8,0.9596,1505029316642313216
"GBRL",50,1,"50_r0.334_0_geom_9.gin",9,0.7174,1505029317611038720
"GBRL",50,1,"50_r0.334_0_geom_9.gin",10,0.6916,1505029318337670144
"GBRL",50,45,"50_r0.334_0_geom_4.gin",1,1.8494,1505029319038342400
"GBRL",50,32,"50_r0.334_0_geom_4.gin",2,5.4772,1505029320903778304
"GBRL",50,18,"50_r0.334_0_geom_4.gin",3,4.1979,1505029326395397888
"GBRL",50,12,"50_r0.334_0_geom_4.gin",4,2.748,1505029330609651456
"GBRL",50,8,"50_r0.334_0_geom_4.gin",5,2.0707,1505029333374167040
"GBRL",50,7,"50_r0.334_0_geom_4.gin",6,1.875,1505029335454225920
"GBRL",50,6,"50_r0.334_0_geom_4.gin",7,1.76,1505029337338337536
"GBRL",50,5,"50_r0.334_0_geom_4.gin",8,1.6771,1505029339107451392
"GBRL",50,4,"50_r0.334_0_geom_4.gin",9,1.4603,1505029340793809920
"GBRL",50,3,"50_r0.334_0_geom_4.gin",10,1.5673,1505029342263179264
"GBRL",50,47,"50_r0.334_0_geom_1.gin",1,1.44,1505029343839672832
"GBRL",50,37,"50_r0.334_0_geom_1.gin",2,2.2251,1505029345295722752
"GBRL",50,33,"50_r0.334_0_geom_1.gin",3,2.4793,1505029347534835200
"GBRL",50,30,"50_r0.334_0_geom_1.gin",4,4.0464,1505029350024757760
"GBRL",50,24,"50_r0.334_0_geom_1.gin",5,3.9461,1505029354080537344
"GBRL",50,20,"50_r0.334_0_geom_1.gin",6,4.1168,1505029358043677696
"GBRL",50,14,"50_r0.334_0_geom_1.gin",7,3.5465,1505029362177187072
"GBRL",50,10,"50_r0.334_0_geom_1.gin",8,2.8564,1505029365733807616
"GBRL",50,6,"50_r0.334_0_geom_1.gin",9,3.4614,1505029368600526848
"GBRL",50,4,"50_r0.334_0_geom_1.gin",10,2.5467,1505029372078951680
"GBRL",50,29,"50_r0.259_0_geom_9.gin",1,2.4126,1505029374634799872
"GBRL",50,16,"50_r0.259_0_geom_9.gin",2,2.1898,1505029377063763712
"GBRL",50,10,"50_r0.259_0_geom_9.gin",3,2.0119,1505029379269583360
"GBRL",50,8,"50_r0.259_0_geom_9.gin",4,1.666,1505029381290666240
"GBRL",50,7,"50_r0.259_0_geom_9.gin",5,1.3779,1505029382965788160
"GBRL",50,6,"50_r0.259_0_geom_9.gin",6,1.2688,1505029384352810496
"GBRL",50,5,"50_r0.259_0_geom_9.gin",7,1.4068,1505029385630631680
"GBRL",50,4,"50_r0.259_0_geom_9.gin",8,1.1087,1505029387046646528
"GBRL",50,3,"50_r0.259_0_geom_9.gin",9,1.3321,1505029388164551168
"GBRL",50,2,"50_r0.259_0_geom_9.gin",10,1.0488,1505029389506300416
"GBRL",50,41,"50_r0.299_0_geom_3.gin",1,1.3512,1505029390564206336
"GBRL",50,31,"50_r0.299_0_geom_3.gin",2,2.4611,1505029391925237504
"GBRL",50,23,"50_r0.299_0_geom_3.gin",3,3.3933,1505029394399917056
"GBRL",50,16,"50_r0.299_0_geom_3.gin",4,4.0703,1505029397806820608
"GBRL",50,12,"50_r0.299_0_geom_3.gin",5,3.4938,1505029401888714496
"GBRL",50,7,"50_r0.299_0_geom_3.gin",6,2.1926,1505029405399255552
"GBRL",50,6,"50_r0.299_0_geom_3.gin",7,1.7787,1505029407601215232
"GBRL",50,5,"50_r0.299_0_geom_3.gin",8,2.188,1505029409396129536
"GBRL",50,4,"50_r0.299_0_geom_3.gin",9,1.8598,1505029411593592064
"GBRL",50,3,"50_r0.299_0_geom_3.gin",10,1.4823,1505029413462388480
"GBRL",50,45,"50_r0.299_0_geom_5.gin",1,3.1181,1505029414960434688
"GBRL",50,20,"50_r0.299_0_geom_5.gin",2,3.1051,1505029418095196416
"GBRL",50,15,"50_r0.299_0_geom_5.gin",3,2.2843,1505029421217093376
"GBRL",50,13,"50_r0.299_0_geom_5.gin",4,2.544,1505029423517872384
"GBRL",50,11,"50_r0.299_0_geom_5.gin",5,3.2691,1505029426078147328
"GBRL",50,9,"50_r0.299_0_geom_5.gin",6,1.9329,1505029429364051968
"GBRL",50,8,"50_r0.299_0_geom_5.gin",7,1.6201,1505029431306037760
"GBRL",50,7,"50_r0.299_0_geom_5.gin",8,1.5068,1505029432935252224
"GBRL",50,6,"50_r0.299_0_geom_5.gin",9,1.4215,1505029434450983680
"GBRL",50,5,"50_r0.299_0_geom_5.gin",10,1.4236,1505029435882513408
"GBRL",50,47,"50_r0.334_0_geom_3.gin",1,1.5372,1505029437315290880
"GBRL",50,40,"50_r0.334_0_geom_3.gin",2,2.8107,1505029438861535488
"GBRL",50,32,"50_r0.334_0_geom_3.gin",3,3.8039,1505029441688920832
"GBRL",50,23,"50_r0.334_0_geom_3.gin",4,4.2565,1505029445502576640
"GBRL",50,13,"50_r0.334_0_geom_3.gin",5,2.3201,1505029449769313536
"GBRL",50,7,"50_r0.334_0_geom_3.gin",6,2.1121,1505029452098869760
"GBRL",50,5,"50_r0.334_0_geom_3.gin",7,2.2917,1505029454220429568
"GBRL",50,4,"50_r0.334_0_geom_3.gin",8,2.4126,1505029456529019904
"GBRL",50,3,"50_r0.334_0_geom_3.gin",9,2.2684,1505029458957624832
"GBRL",50,2,"50_r0.334_0_geom_3.gin",10,1.7861,1505029461235201536
"GBRL",50,21,"50_r0.259_0_geom_10.gin",1,7.6093,1505029463037303552
"GBRL",50,3,"50_r0.259_0_geom_10.gin",2,1.5714,1505029470663313920
"GBRL",50,2,"50_r0.259_0_geom_10.gin",3,0.9519,1505029472243751168
"GBRL",50,1,"50_r0.259_0_geom_10.gin",4,0.4631,1505029473204602624
"GBRL",50,1,"50_r0.259_0_geom_10.gin",5,0.7093,1505029473676849664
"GBRL",50,1,"50_r0.259_0_geom_10.gin",6,0.6618,1505029474399777792
"GBRL",50,1,"50_r0.259_0_geom_10.gin",7,0.6049,1505029475070368256
"GBRL",50,1,"50_r0.259_0_geom_10.gin",8,0.8625,1505029475690891008
"GBRL",50,1,"50_r0.259_0_geom_10.gin",9,0.8516,1505029476566854912
"GBRL",50,1,"50_r0.259_0_geom_10.gin",10,0.8356,1505029477434102528
"GBRL",50,45,"50_r0.334_0_geom_5.gin",1,1.6638,1505029478283443712
"GBRL",50,36,"50_r0.334_0_geom_5.gin",2,2.9768,1505029479956721664
"GBRL",50,31,"50_r0.334_0_geom_5.gin",3,2.9013,1505029482947417344
"GBRL",50,24,"50_r0.334_0_geom_5.gin",4,2.6373,1505029485865936384
"GBRL",50,21,"50_r0.334_0_geom_5.gin",5,2.4147,1505029488520085504
"GBRL",50,17,"50_r0.334_0_geom_5.gin",6,1.8782,1505029490944869376
"GBRL",50,16,"50_r0.334_0_geom_5.gin",7,2.246,1505029492832519424
"GBRL",50,15,"50_r0.334_0_geom_5.gin",8,2.0928,1505029495087868672
"GBRL",50,14,"50_r0.334_0_geom_5.gin",9,2.0911,1505029497190135296
"GBRL",50,13,"50_r0.334_0_geom_5.gin",10,2.1088,1505029499290671616
"GBRL",50,2,"50_r0.299_0_geom_4.gin",1,0.8132,1505029501409778176
"GBRL",50,1,"50_r0.299_0_geom_4.gin",2,0.4194,1505029502231901440
"GBRL",50,1,"50_r0.299_0_geom_4.gin",3,0.4148,1505029502660195072
"GBRL",50,1,"50_r0.299_0_geom_4.gin",4,0.406,1505029503083912960
"GBRL",50,1,"50_r0.299_0_geom_4.gin",5,0.4034,1505029503498866688
"GBRL",50,1,"50_r0.299_0_geom_4.gin",6,0.4132,1505029503911161344
"GBRL",50,1,"50_r0.299_0_geom_4.gin",7,0.7195,1505029504333390592
"GBRL",50,1,"50_r0.299_0_geom_4.gin",8,0.7426,1505029505065797120
"GBRL",50,1,"50_r0.299_0_geom_4.gin",9,0.6885,1505029505824134912
"GBRL",50,1,"50_r0.299_0_geom_4.gin",10,0.4214,1505029506521583104
"GBRL",50,15,"50_r0.259_0_geom_3.gin",1,2.3953,1505029506952662016
"GBRL",50,5,"50_r0.259_0_geom_3.gin",2,1.3717,1505029509361255424
"GBRL",50,3,"50_r0.259_0_geom_3.gin",3,1.0403,1505029510741943552
"GBRL",50,2,"50_r0.259_0_geom_3.gin",4,0.7194,1505029511791186176
"GBRL",50,1,"50_r0.259_0_geom_3.gin",5,0.4664,1505029512519645696
"GBRL",50,1,"50_r0.259_0_geom_3.gin",6,0.436,1505029512994822400
"GBRL",50,1,"50_r0.259_0_geom_3.gin",7,0.4841,1505029513439737856
"GBRL",50,1,"50_r0.259_0_geom_3.gin",8,0.8539,1505029513939301120
"GBRL",50,1,"50_r0.259_0_geom_3.gin",9,0.6654,1505029514807594240
"GBRL",50,1,"50_r0.259_0_geom_3.gin",10,0.6194,1505029515484347392
"GBRL",50,42,"50_r0.299_0_geom_9.gin",1,5.469,1505029516115111680
"GBRL",50,19,"50_r0.299_0_geom_9.gin",2,9.0158,1505029521593327616
"GBRL",50,7,"50_r0.299_0_geom_9.gin",3,2.6535,1505029530618690816
"GBRL",50,4,"50_r0.299_0_geom_9.gin",4,1.7117,1505029533281509888
"GBRL",50,3,"50_r0.299_0_geom_9.gin",5,1.5069,1505029535003415296
"GBRL",50,2,"50_r0.299_0_geom_9.gin",6,0.9744,1505029536519351552
"GBRL",50,1,"50_r0.299_0_geom_9.gin",7,0.6234,1505029537502582272
"GBRL",50,1,"50_r0.299_0_geom_9.gin",8,0.6207,1505029538134868480
"GBRL",50,1,"50_r0.299_0_geom_9.gin",9,0.6031,1505029538764397824
"GBRL",50,1,"50_r0.299_0_geom_9.gin",10,0.6146,1505029539376383744
"GBRL",50,47,"50_r0.334_0_geom_6.gin",1,1.3647,1505029540000025344
"GBRL",50,42,"50_r0.334_0_geom_6.gin",2,2.5109,1505029541374161920
"GBRL",50,32,"50_r0.334_0_geom_6.gin",3,8.4123,1505029543901911296
"GBRL",50,22,"50_r0.334_0_geom_6.gin",4,6.3078,1505029552326248448
"GBRL",50,8,"50_r0.334_0_geom_6.gin",5,2.0834,1505029558643793408
"GBRL",50,7,"50_r0.334_0_geom_6.gin",6,2.1562,1505029560736541696
"GBRL",50,6,"50_r0.334_0_geom_6.gin",7,2.5043,1505029562909189120
"GBRL",50,5,"50_r0.334_0_geom_6.gin",8,2.5536,1505029565430029312
"GBRL",50,4,"50_r0.334_0_geom_6.gin",9,2.1392,1505029567992968192
"GBRL",50,3,"50_r0.334_0_geom_6.gin",10,2.0162,1505029570141414400
"GBRL",50,24,"50_r0.259_0_geom_1.gin",1,3.052,1505029572167120128
"GBRL",50,9,"50_r0.259_0_geom_1.gin",2,2.0279,1505029575240120064
"GBRL",50,5,"50_r0.259_0_geom_1.gin",3,1.973,1505029577284291840
"GBRL",50,3,"50_r0.259_0_geom_1.gin",4,1.3888,1505029579272962048
"GBRL",50,2,"50_r0.259_0_geom_1.gin",5,1.1159,1505029580670592000
"GBRL",50,1,"50_r0.259_0_geom_1.gin",6,0.5739,1505029581795602176
"GBRL",50,1,"50_r0.259_0_geom_1.gin",7,0.5259,1505029582378796288
"GBRL",50,1,"50_r0.259_0_geom_1.gin",8,0.5398,1505029582913590528
"GBRL",50,1,"50_r0.259_0_geom_1.gin",9,0.5146,1505029583461974528
"GBRL",50,1,"50_r0.259_0_geom_1.gin",10,0.5248,1505029583985158144
"GBRL",50,39,"50_r0.259_0_geom_2.gin",1,2.918,1505029584518611200
"GBRL",50,17,"50_r0.259_0_geom_2.gin",2,4.2845,1505029587453670912
"GBRL",50,6,"50_r0.259_0_geom_2.gin",3,2.2648,1505029591754347008
"GBRL",50,4,"50_r0.259_0_geom_2.gin",4,1.8822,1505029594035331584
"GBRL",50,3,"50_r0.259_0_geom_2.gin",5,1.2459,1505029595926659584
"GBRL",50,2,"50_r0.259_0_geom_2.gin",6,0.8816,1505029597181544192
"GBRL",50,1,"50_r0.259_0_geom_2.gin",7,0.5793,1505029598072194048
"GBRL",50,1,"50_r0.259_0_geom_2.gin",8,0.5691,1505029598660359680
"GBRL",50,1,"50_r0.259_0_geom_2.gin",9,0.5711,1505029599238455808
"GBRL",50,1,"50_r0.259_0_geom_2.gin",10,0.5654,1505029599818404352
"GBRL",50,38,"50_r0.259_0_geom_6.gin",1,4.7602,1505029600393356032
"GBRL",50,11,"50_r0.259_0_geom_6.gin",2,1.936,1505029605169978624
"GBRL",50,9,"50_r0.259_0_geom_6.gin",3,2.7806,1505029607116344576
"GBRL",50,5,"50_r0.259_0_geom_6.gin",4,1.7295,1505029609913407232
"GBRL",50,4,"50_r0.259_0_geom_6.gin",5,1.302,1505029611651699200
"GBRL",50,3,"50_r0.259_0_geom_6.gin",6,1.0414,1505029612963593984
"GBRL",50,2,"50_r0.259_0_geom_6.gin",7,0.8377,1505029614013982208
"GBRL",50,1,"50_r0.259_0_geom_6.gin",8,0.5665,1505029614860462848
"GBRL",50,1,"50_r0.259_0_geom_6.gin",9,0.555,1505029615435835136
"GBRL",50,1,"50_r0.259_0_geom_6.gin",10,0.5536,1505029615999508736
"GBRL",50,27,"50_r0.259_0_geom_8.gin",1,8.8209,1505029616561867776
"GBRL",50,4,"50_r0.259_0_geom_8.gin",2,1.6057,1505029625399898880
"GBRL",50,3,"50_r0.259_0_geom_8.gin",3,1.3107,1505029627015243008
"GBRL",50,2,"50_r0.259_0_geom_8.gin",4,1.233,1505029628334743296
"GBRL",50,1,"50_r0.259_0_geom_8.gin",5,0.7153,1505029629576540416
"GBRL",50,1,"50_r0.259_0_geom_8.gin",6,0.7966,1505029630307446784
"GBRL",50,1,"50_r0.259_0_geom_8.gin",7,0.5082,1505029631112788224
"GBRL",50,1,"50_r0.259_0_geom_8.gin",8,0.521,1505029631629673984
"GBRL",50,1,"50_r0.259_0_geom_8.gin",9,0.52,1505029632160212480
"GBRL",50,1,"50_r0.259_0_geom_8.gin",10,0.5655,1505029632689147392
"GBRL",50,46,"50_r0.334_0_geom_10.gin",1,1.8296,1505029633264681728
"GBRL",50,41,"50_r0.334_0_geom_10.gin",2,2.5963,1505029635107683584
"GBRL",50,35,"50_r0.334_0_geom_10.gin",3,3.8456,1505029637718340352
"GBRL",50,26,"50_r0.334_0_geom_10.gin",4,5.0543,1505029641580702720
"GBRL",50,20,"50_r0.334_0_geom_10.gin",5,3.2859,1505029646646372096
"GBRL",50,15,"50_r0.334_0_geom_10.gin",6,3.2667,1505029649946472704
"GBRL",50,10,"50_r0.334_0_geom_10.gin",7,2.769,1505029653230064896
"GBRL",50,9,"50_r0.334_0_geom_10.gin",8,2.5175,1505029656015639552
"GBRL",50,8,"50_r0.334_0_geom_10.gin",9,2.1744,1505029658542240768
"GBRL",50,7,"50_r0.334_0_geom_10.gin",10,2.4568,1505029660725808384
"GBRL",50,42,"50_r0.334_0_geom_7.gin",1,3.5658,1505029663191920128
"GBRL",50,21,"50_r0.334_0_geom_7.gin",2,7.9943,1505029666774792704
"GBRL",50,7,"50_r0.334_0_geom_7.gin",3,2.1032,1505029674779172864
"GBRL",50,5,"50_r0.334_0_geom_7.gin",4,1.6321,1505029676891775744
"GBRL",50,4,"50_r0.334_0_geom_7.gin",5,1.398,1505029678532879360
"GBRL",50,3,"50_r0.334_0_geom_7.gin",6,1.1839,1505029679940027904
"GBRL",50,2,"50_r0.334_0_geom_7.gin",7,1.0031,1505029681133057024
"GBRL",50,1,"50_r0.334_0_geom_7.gin",8,0.6131,1505029682145158144
"GBRL",50,1,"50_r0.334_0_geom_7.gin",9,0.6091,1505029682767107328
"GBRL",50,1,"50_r0.334_0_geom_7.gin",10,0.5998,1505029683384981760
"GBRL",50,42,"50_r0.299_0_geom_6.gin",1,3.2182,1505029683993564416
"GBRL",50,17,"50_r0.299_0_geom_6.gin",2,6.2942,1505029687228788992
"GBRL",50,8,"50_r0.299_0_geom_6.gin",3,2.4715,1505029693538424576
"GBRL",50,5,"50_r0.299_0_geom_6.gin",4,2.106,1505029696025927936
"GBRL",50,4,"50_r0.299_0_geom_6.gin",5,1.5758,1505029698140920576
"GBRL",50,3,"50_r0.299_0_geom_6.gin",6,1.3009,1505029699725820672
"GBRL",50,2,"50_r0.299_0_geom_6.gin",7,1.0076,1505029701035722240
"GBRL",50,1,"50_r0.299_0_geom_6.gin",8,0.946,1505029702052722944
"GBRL",50,1,"50_r0.299_0_geom_6.gin",9,0.9628,1505029703011930880
"GBRL",50,1,"50_r0.299_0_geom_6.gin",10,0.618,1505029703983860992
"GBRL",1000,990,"1000_ep0.0075_0_gilbert_7.in",1,66.8348,1505029706633884928
"GBRL",1000,982,"1000_ep0.0075_0_gilbert_7.in",2,357.7036,1505029775706993152
"GBRL",1000,975,"1000_ep0.0075_0_gilbert_7.in",3,358.0255,1505030135194089472
"GBRL",1000,2,"1000_ep0.0075_0_gilbert_7.in",4,45.6567,1505030495098070784
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_7.in",5,8.7358,1505030542585040128
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_7.in",6,8.7518,1505030553382276352
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_7.in",7,8.4702,1505030564169735680
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_7.in",8,8.7882,1505030574693394688
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_7.in",9,8.9857,1505030585720270592
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_7.in",10,9.1519,1505030596751593728
"GBRL",1000,992,"1000_ep0.0075_0_gilbert_2.in",1,50.1865,1505030608048307456
"GBRL",1000,984,"1000_ep0.0075_0_gilbert_2.in",2,112.6966,1505030660272883712
"GBRL",1000,977,"1000_ep0.0075_0_gilbert_2.in",3,357.6024,1505030775002038528
"GBRL",1000,968,"1000_ep0.0075_0_gilbert_2.in",4,357.8387,1505031134643863296
"GBRL",1000,962,"1000_ep0.0075_0_gilbert_2.in",5,358.3899,1505031494484581120
"GBRL",1000,952,"1000_ep0.0075_0_gilbert_2.in",6,357.908,1505031854784284160
"GBRL",1000,3,"1000_ep0.0075_0_gilbert_2.in",7,64.8966,1505032214688421888
"GBRL",1000,2,"1000_ep0.0075_0_gilbert_2.in",8,27.0308,1505032281654146048
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_2.in",9,9.8108,1505032310718678784
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_2.in",10,10.8902,1505032322597568000
"GBRL",1000,995,"1000_ep0.0125_0_gilbert_3.in",1,57.7429,1505032335337870080
"GBRL",1000,990,"1000_ep0.0125_0_gilbert_3.in",2,357.7454,1505032395261637632
"GBRL",1000,985,"1000_ep0.0125_0_gilbert_3.in",3,357.7254,1505032755030624512
"GBRL",1000,979,"1000_ep0.0125_0_gilbert_3.in",4,357.7328,1505033114712681728
"GBRL",1000,975,"1000_ep0.0125_0_gilbert_3.in",5,357.7055,1505033474393890048
"GBRL",1000,968,"1000_ep0.0125_0_gilbert_3.in",6,357.6774,1505033833948925952
"GBRL",1000,963,"1000_ep0.0125_0_gilbert_3.in",7,358.4074,1505034193550161408
"GBRL",1000,959,"1000_ep0.0125_0_gilbert_3.in",8,357.7324,1505034553881693952
"GBRL",1000,949,"1000_ep0.0125_0_gilbert_3.in",9,357.6849,1505034913661192448
"GBRL",1000,947,"1000_ep0.0125_0_gilbert_3.in",10,357.7541,1505035273146920448
"GBRL",1000,995,"1000_ep0.01_0_gilbert_7.in",1,54.3328,1505035632694729728
"GBRL",1000,990,"1000_ep0.01_0_gilbert_7.in",2,357.6323,1505035689227201536
"GBRL",1000,983,"1000_ep0.01_0_gilbert_7.in",3,357.6427,1505036048695777280
"GBRL",1000,978,"1000_ep0.01_0_gilbert_7.in",4,357.6344,1505036408158530816
"GBRL",1000,972,"1000_ep0.01_0_gilbert_7.in",5,357.7554,1505036767583812352
"GBRL",1000,965,"1000_ep0.01_0_gilbert_7.in",6,357.6985,1505037127410282496
"GBRL",1000,960,"1000_ep0.01_0_gilbert_7.in",7,357.626,1505037487016479488
"GBRL",1000,952,"1000_ep0.01_0_gilbert_7.in",8,357.8721,1505037846646185728
"GBRL",1000,946,"1000_ep0.01_0_gilbert_7.in",9,357.9141,1505038206391662592
"GBRL",1000,942,"1000_ep0.01_0_gilbert_7.in",10,358.2269,1505038566231636992
"GBRL",1000,994,"1000_ep0.01_0_gilbert_5.in",1,61.4161,1505038926335631872
"GBRL",1000,987,"1000_ep0.01_0_gilbert_5.in",2,357.6232,1505038989639815936
"GBRL",1000,982,"1000_ep0.01_0_gilbert_5.in",3,357.6979,1505039349047286016
"GBRL",1000,975,"1000_ep0.01_0_gilbert_5.in",4,358.6174,1505039708728262144
"GBRL",1000,968,"1000_ep0.01_0_gilbert_5.in",5,360.3027,1505040069279289856
"GBRL",1000,954,"1000_ep0.01_0_gilbert_5.in",6,357.9328,1505040431494524416
"GBRL",1000,1,"1000_ep0.01_0_gilbert_5.in",7,11.4159,1505040791255918592
"GBRL",1000,1,"1000_ep0.01_0_gilbert_5.in",8,12.2844,1505040804711042816
"GBRL",1000,1,"1000_ep0.01_0_gilbert_5.in",9,12.7349,1505040819203762176
"GBRL",1000,1,"1000_ep0.01_0_gilbert_5.in",10,12.4192,1505040834167535360
"GBRL",1000,995,"1000_ep0.0125_0_gilbert_1.in",1,48.3536,1505040848623947264
"GBRL",1000,990,"1000_ep0.0125_0_gilbert_1.in",2,357.957,1505040899129090048
"GBRL",1000,986,"1000_ep0.0125_0_gilbert_1.in",3,357.7514,1505041259107073280
"GBRL",1000,979,"1000_ep0.0125_0_gilbert_1.in",4,357.7757,1505041618808830720
"GBRL",1000,975,"1000_ep0.0125_0_gilbert_1.in",5,357.7112,1505041978375581440
"GBRL",1000,969,"1000_ep0.0125_0_gilbert_1.in",6,357.9326,1505042337995870720
"GBRL",1000,963,"1000_ep0.0125_0_gilbert_1.in",7,357.8908,1505042697808726528
"GBRL",1000,958,"1000_ep0.0125_0_gilbert_1.in",8,357.7235,1505043057568276736
"GBRL",1000,950,"1000_ep0.0125_0_gilbert_1.in",9,357.9825,1505043417176993280
"GBRL",1000,946,"1000_ep0.0125_0_gilbert_1.in",10,358.5216,1505043776956293632
"GBRL",1000,995,"1000_ep0.0125_0_gilbert_6.in",1,53.0436,1505044137392252672
"GBRL",1000,990,"1000_ep0.0125_0_gilbert_6.in",2,357.9276,1505044192269066752
"GBRL",1000,984,"1000_ep0.0125_0_gilbert_6.in",3,357.9187,1505044551983833600
"GBRL",1000,979,"1000_ep0.0125_0_gilbert_6.in",4,357.7068,1505044911693582336
"GBRL",1000,973,"1000_ep0.0125_0_gilbert_6.in",5,357.9967,1505045271191045888
"GBRL",1000,969,"1000_ep0.0125_0_gilbert_6.in",6,357.7345,1505045631224069120
"GBRL",1000,961,"1000_ep0.0125_0_gilbert_6.in",7,357.8634,1505045990844714240
"GBRL",1000,956,"1000_ep0.0125_0_gilbert_6.in",8,357.7078,1505046350657744384
"GBRL",1000,950,"1000_ep0.0125_0_gilbert_6.in",9,357.7477,1505046710304811520
"GBRL",1000,3,"1000_ep0.0125_0_gilbert_6.in",10,239.5684,1505047069851873792
"GBRL",1000,990,"1000_ep0.0075_0_gilbert_1.in",1,57.5139,1505047311370374400
"GBRL",1000,981,"1000_ep0.0075_0_gilbert_1.in",2,357.5967,1505047370717533184
"GBRL",1000,973,"1000_ep0.0075_0_gilbert_1.in",3,359.0612,1505047730099921920
"GBRL",1000,2,"1000_ep0.0075_0_gilbert_1.in",4,45.5223,1505048091037508096
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_1.in",5,7.9732,1505048138592391424
"GBRL",1000,1,"1000_ep0.0075_0_gilbert_1.in",6,7.4961,1505048148609268224
