"set","n","result","instance","D","runtime","seed"
"GEN-ER",150,132,"150_ep0.125_degree_erdos_3.in",5,443.6826,1512188930968412928
"GEN-ER",150,128,"150_ep0.125_degree_erdos_3.in",6,600.0931,1512189374670801664
"GEN-ER",150,123,"150_ep0.125_degree_erdos_3.in",7,600.1186,1512189974787166464
"GEN-ER",150,118,"150_ep0.125_degree_erdos_3.in",8,600.1403,1512190574926187776
"GEN-ER",150,113,"150_ep0.125_degree_erdos_3.in",9,600.1041,1512191175084265472
"GEN-ER",150,107,"150_ep0.125_degree_erdos_3.in",10,600.095,1512191775210514944
"GEN-ER",125,120,"125_ep0.15_degree_erdos_10.in",1,4.1466,1512192375330728192
"GEN-ER",125,115,"125_ep0.15_degree_erdos_10.in",2,11.2106,1512192379492924160
"GEN-ER",125,110,"125_ep0.15_degree_erdos_10.in",3,33.574,1512192390717163776
"GEN-ER",125,104,"125_ep0.15_degree_erdos_10.in",4,61.3967,1512192424304395776
"GEN-ER",125,98,"125_ep0.15_degree_erdos_10.in",5,298.624,1512192485714740992
"GEN-ER",125,91,"125_ep0.15_degree_erdos_10.in",6,600.0823,1512192784354308864
"GEN-ER",125,85,"125_ep0.15_degree_erdos_10.in",7,600.1215,1512193384449879808
"GEN-ER",125,71,"125_ep0.15_degree_erdos_10.in",8,600.0875,1512193984584607488
"GEN-ER",125,46,"125_ep0.15_degree_erdos_10.in",9,600.0942,1512194584686652160
"GEN-ER",125,6,"125_ep0.15_degree_erdos_10.in",10,16.195,1512195184797926400
"GEN-ER",125,121,"125_ep0.2_degree_erdos_2.in",1,4.2249,1512195201027950336
"GEN-ER",125,116,"125_ep0.2_degree_erdos_2.in",2,8.1618,1512195205266409216
"GEN-ER",125,112,"125_ep0.2_degree_erdos_2.in",3,42.3002,1512195213441870080
"GEN-ER",125,107,"125_ep0.2_degree_erdos_2.in",4,48.9381,1512195255758456832
"GEN-ER",125,102,"125_ep0.2_degree_erdos_2.in",5,101.7772,1512195304713523968
"GEN-ER",125,97,"125_ep0.2_degree_erdos_2.in",6,267.5575,1512195406507042560
"GEN-ER",125,92,"125_ep0.2_degree_erdos_2.in",7,600.0681,1512195674082156800
"GEN-ER",125,87,"125_ep0.2_degree_erdos_2.in",8,600.1793,1.512196274167e+18
"GEN-ER",125,81,"125_ep0.2_degree_erdos_2.in",9,600.1082,1512196874365519360
"GEN-ER",125,73,"125_ep0.2_degree_erdos_2.in",10,600.0719,1512197474487797760
"GEN-ER",125,122,"125_ep0.25_degree_erdos_6.in",1,3.8218,1512198074590937088
"GEN-ER",125,119,"125_ep0.25_degree_erdos_6.in",2,8.1154,1512198078437277440
"GEN-ER",125,115,"125_ep0.25_degree_erdos_6.in",3,37.1396,1512198086570940416
"GEN-ER",125,111,"125_ep0.25_degree_erdos_6.in",4,64.7425,1512198123727645696
"GEN-ER",125,107,"125_ep0.25_degree_erdos_6.in",5,245.0943,1512198188487063552
"GEN-ER",125,103,"125_ep0.25_degree_erdos_6.in",6,434.5754,1512198433597584640
"GEN-ER",125,98,"125_ep0.25_degree_erdos_6.in",7,488.0211,1512198868189975296
"GEN-ER",125,93,"125_ep0.25_degree_erdos_6.in",8,384.7499,1512199356228122880
"GEN-ER",125,88,"125_ep0.25_degree_erdos_6.in",9,600.0684,1512199740994519808
"GEN-ER",125,83,"125_ep0.25_degree_erdos_6.in",10,600.0955,1512200341078907392
"GEN-ER",125,122,"125_ep0.25_degree_erdos_10.in",1,3.6022,1512200941200470016
"GEN-ER",125,119,"125_ep0.25_degree_erdos_10.in",2,6.9761,1512200944827327744
"GEN-ER",125,115,"125_ep0.25_degree_erdos_10.in",3,48.804,1512200951828170496
"GEN-ER",125,111,"125_ep0.25_degree_erdos_10.in",4,71.4652,1512201000648993536
"GEN-ER",125,108,"125_ep0.25_degree_erdos_10.in",5,283.9046,1512201072131313664
"GEN-ER",125,104,"125_ep0.25_degree_erdos_10.in",6,424.805,1512201356052470272
"GEN-ER",125,100,"125_ep0.25_degree_erdos_10.in",7,428.0109,1512201780873815552
"GEN-ER",125,96,"125_ep0.25_degree_erdos_10.in",8,600.1325,1512202208901791744
"GEN-ER",125,91,"125_ep0.25_degree_erdos_10.in",9,600.0775,1512202809052750592
"GEN-ER",125,84,"125_ep0.25_degree_erdos_10.in",10,600.0806,1512203409147314176
"GEN-ER",125,120,"125_ep0.15_degree_erdos_3.in",1,3.5753,1512204009263281408
"GEN-ER",125,115,"125_ep0.15_degree_erdos_3.in",2,9.6795,1512204012851629568
"GEN-ER",125,109,"125_ep0.15_degree_erdos_3.in",3,32.0058,1512204022544362496
"GEN-ER",125,104,"125_ep0.15_degree_erdos_3.in",4,66.1453,1512204054566481664
"GEN-ER",125,98,"125_ep0.15_degree_erdos_3.in",5,107.0939,1512204120726718208
"GEN-ER",125,91,"125_ep0.15_degree_erdos_3.in",6,356.5737,1512204227837844224
"GEN-ER",125,84,"125_ep0.15_degree_erdos_3.in",7,600.1067,1512204584427416320
"GEN-ER",125,76,"125_ep0.15_degree_erdos_3.in",8,600.072,1512205184547830528
"GEN-ER",125,59,"125_ep0.15_degree_erdos_3.in",9,431.0816,1512205784633015552
"GEN-ER",125,35,"125_ep0.15_degree_erdos_3.in",10,268.4331,1512206215731502848
"GEN-ER",125,120,"125_ep0.15_degree_erdos_2.in",1,4.2976,1512206484195474432
"GEN-ER",125,115,"125_ep0.15_degree_erdos_2.in",2,19.2657,1512206488512376064
"GEN-ER",125,110,"125_ep0.15_degree_erdos_2.in",3,91.8859,1512206507802849536
"GEN-ER",125,104,"125_ep0.15_degree_erdos_2.in",4,470.4577,1512206599704604928
"GEN-ER",125,98,"125_ep0.15_degree_erdos_2.in",5,600.0697,1512207070178846976
"GEN-ER",125,90,"125_ep0.15_degree_erdos_2.in",6,600.0942,1512207670261689088
"GEN-ER",125,79,"125_ep0.15_degree_erdos_2.in",7,600.1034,1512208270372013056
"GEN-ER",125,64,"125_ep0.15_degree_erdos_2.in",8,600.1202,1512208870489147648
"GEN-ER",125,6,"125_ep0.15_degree_erdos_2.in",9,34.326,1512209470625287424
"GEN-ER",125,3,"125_ep0.15_degree_erdos_2.in",10,6.3598,1512209504972749056
"GEN-ER",125,121,"125_ep0.2_degree_erdos_1.in",1,4.4023,1512209511359065600
"GEN-ER",125,118,"125_ep0.2_degree_erdos_1.in",2,8.2509,1512209515786171904
"GEN-ER",125,114,"125_ep0.2_degree_erdos_1.in",3,51.2336,1512209524050035200
"GEN-ER",125,110,"125_ep0.2_degree_erdos_1.in",4,122.6005,1512209575299652864
"GEN-ER",125,106,"125_ep0.2_degree_erdos_1.in",5,175.787,1512209697916284672
"GEN-ER",125,102,"125_ep0.2_degree_erdos_1.in",6,309.0434,1512209873716721152
"GEN-ER",125,97,"125_ep0.2_degree_erdos_1.in",7,511.0864,1512210182775873280
"GEN-ER",125,92,"125_ep0.2_degree_erdos_1.in",8,370.3825,1512210693878139648
"GEN-ER",125,86,"125_ep0.2_degree_erdos_1.in",9,441.3432,1512211064276820224
"GEN-ER",125,79,"125_ep0.2_degree_erdos_1.in",10,422.331,1512211505636244480
"GEN-ER",125,122,"125_ep0.2_degree_erdos_4.in",1,3.8338,1512211927996432128
"GEN-ER",125,118,"125_ep0.2_degree_erdos_4.in",2,6.1941,1512211931854639104
"GEN-ER",125,114,"125_ep0.2_degree_erdos_4.in",3,23.1914,1512211938070536192
"GEN-ER",125,110,"125_ep0.2_degree_erdos_4.in",4,50.0432,1512211961280628736
"GEN-ER",125,106,"125_ep0.2_degree_erdos_4.in",5,79.7712,1512212011339700224
"GEN-ER",125,102,"125_ep0.2_degree_erdos_4.in",6,88.0488,1512212091128700928
"GEN-ER",125,98,"125_ep0.2_degree_erdos_4.in",7,334.7108,1512212179193725952
"GEN-ER",125,93,"125_ep0.2_degree_erdos_4.in",8,337.4409,1512212513920701696
"GEN-ER",125,87,"125_ep0.2_degree_erdos_4.in",9,382.3419,1512212851377868032
"GEN-ER",125,79,"125_ep0.2_degree_erdos_4.in",10,151.0695,1512213233736070144
"GEN-ER",125,119,"125_ep0.15_degree_erdos_6.in",1,4.902,1512213384838499584
"GEN-ER",125,114,"125_ep0.15_degree_erdos_6.in",2,23.5509,1512213389764710400
"GEN-ER",125,108,"125_ep0.15_degree_erdos_6.in",3,61.4567,1512213413334699264
"GEN-ER",125,102,"125_ep0.15_degree_erdos_6.in",4,88.2562,1512213474804711424
"GEN-ER",125,96,"125_ep0.15_degree_erdos_6.in",5,448.3327,1512213563076603648
"GEN-ER",125,88,"125_ep0.15_degree_erdos_6.in",6,600.0583,1512214011424957440
"GEN-ER",125,80,"125_ep0.15_degree_erdos_6.in",7,600.0939,1512214611499928064
"GEN-ER",125,68,"125_ep0.15_degree_erdos_6.in",8,600.1675,1512215211610174976
"GEN-ER",125,42,"125_ep0.15_degree_erdos_6.in",9,222.894,1512215811793824512
"GEN-ER",125,8,"125_ep0.15_degree_erdos_6.in",10,12.6448,1512216034705666560
"GEN-ER",125,122,"125_ep0.2_degree_erdos_9.in",1,4.029,1512216047391848448
"GEN-ER",125,118,"125_ep0.2_degree_erdos_9.in",2,5.9366,1512216051445204480
"GEN-ER",125,114,"125_ep0.2_degree_erdos_9.in",3,26.2441,1512216057395460096
"GEN-ER",125,110,"125_ep0.2_degree_erdos_9.in",4,64.1853,1512216083656853248
"GEN-ER",125,106,"125_ep0.2_degree_erdos_9.in",5,88.8964,1512216147857978112
"GEN-ER",125,101,"125_ep0.2_degree_erdos_9.in",6,60.7003,1512216236771508480
"GEN-ER",125,96,"125_ep0.2_degree_erdos_9.in",7,95.6618,1512216297487654656
"GEN-ER",125,92,"125_ep0.2_degree_erdos_9.in",8,346.6217,1512216393166201856
"GEN-ER",125,86,"125_ep0.2_degree_erdos_9.in",9,346.1612,1512216739804565504
"GEN-ER",125,80,"125_ep0.2_degree_erdos_9.in",10,384.721,1512217085982571264
"GEN-ER",125,120,"125_ep0.15_degree_erdos_7.in",1,4.6442,1512217470735053056
"GEN-ER",125,115,"125_ep0.15_degree_erdos_7.in",2,22.0148,1512217475403385600
"GEN-ER",125,109,"125_ep0.15_degree_erdos_7.in",3,55.3747,1512217497435286016
"GEN-ER",125,104,"125_ep0.15_degree_erdos_7.in",4,376.7395,1512217552826152192
"GEN-ER",125,98,"125_ep0.15_degree_erdos_7.in",5,600.0905,1512217929578459136
"GEN-ER",125,91,"125_ep0.15_degree_erdos_7.in",6,600.0772,1512218529685055488
"GEN-ER",125,82,"125_ep0.15_degree_erdos_7.in",7,600.0831,1512219129775459584
"GEN-ER",125,71,"125_ep0.15_degree_erdos_7.in",8,600.1085,1512219729871855616
"GEN-ER",125,47,"125_ep0.15_degree_erdos_7.in",9,600.0963,1512220329996064000
"GEN-ER",125,7,"125_ep0.15_degree_erdos_7.in",10,15.0249,1512220930108934400
"GEN-ER",125,120,"125_ep0.15_degree_erdos_4.in",1,4.0619,1512220945171386112
"GEN-ER",125,114,"125_ep0.15_degree_erdos_4.in",2,9.9361,1512220949249124608
"GEN-ER",125,109,"125_ep0.15_degree_erdos_4.in",3,34.3002,1512220959201776384
"GEN-ER",125,103,"125_ep0.15_degree_erdos_4.in",4,65.3297,1512220993517548032
"GEN-ER",125,98,"125_ep0.15_degree_erdos_4.in",5,388.3882,1512221058863059712
"GEN-ER",125,89,"125_ep0.15_degree_erdos_4.in",6,600.0619,1512221447269267968
"GEN-ER",125,79,"125_ep0.15_degree_erdos_4.in",7,600.0642,1512222047346745088
"GEN-ER",125,62,"125_ep0.15_degree_erdos_4.in",8,600.1008,1512222647425916672
"GEN-ER",125,7,"125_ep0.15_degree_erdos_4.in",9,29.5939,1512223247543542784
"GEN-ER",125,3,"125_ep0.15_degree_erdos_4.in",10,7.1702,1512223277162028544
"GEN-ER",125,122,"125_ep0.25_degree_erdos_4.in",1,3.8491,1512223284363771136
"GEN-ER",125,119,"125_ep0.25_degree_erdos_4.in",2,4.957,1512223288237679104
"GEN-ER",125,115,"125_ep0.25_degree_erdos_4.in",3,32.228,1512223293208110080
"GEN-ER",125,111,"125_ep0.25_degree_erdos_4.in",4,53.5194,1512223325449813760
"GEN-ER",125,107,"125_ep0.25_degree_erdos_4.in",5,74.8139,1512223378985418496
"GEN-ER",125,103,"125_ep0.25_degree_erdos_4.in",6,233.3196,1512223453815846144
"GEN-ER",125,100,"125_ep0.25_degree_erdos_4.in",7,475.0332,1512223687152404992
"GEN-ER",125,96,"125_ep0.25_degree_erdos_4.in",8,600.1088,1512224162204318464
"GEN-ER",125,91,"125_ep0.25_degree_erdos_4.in",9,600.1031,1512224762333276672
"GEN-ER",125,87,"125_ep0.25_degree_erdos_4.in",10,600.0746,1512225362452934144
"GEN-ER",125,119,"125_ep0.15_degree_erdos_5.in",1,3.7807,1512225962546887680
"GEN-ER",125,114,"125_ep0.15_degree_erdos_5.in",2,15.2414,1512225966342247424
"GEN-ER",125,109,"125_ep0.15_degree_erdos_5.in",3,137.9152,1512225981600203520
"GEN-ER",125,103,"125_ep0.15_degree_erdos_5.in",4,237.7492,1512226119531027200
"GEN-ER",125,98,"125_ep0.15_degree_erdos_5.in",5,600.1112,1512226357296541952
"GEN-ER",125,91,"125_ep0.15_degree_erdos_5.in",6,600.0724,1512226957420745472
"GEN-ER",125,82,"125_ep0.15_degree_erdos_5.in",7,600.0764,1512227557509406720
"GEN-ER",125,71,"125_ep0.15_degree_erdos_5.in",8,600.0824,1512228157601409536
"GEN-ER",125,22,"125_ep0.15_degree_erdos_5.in",9,221.1952,1512228757697746944
"GEN-ER",125,7,"125_ep0.15_degree_erdos_5.in",10,15.3084,1512228978907319808
"GEN-ER",125,122,"125_ep0.25_degree_erdos_7.in",1,4.1927,1512228994246144256
"GEN-ER",125,118,"125_ep0.25_degree_erdos_7.in",2,5.1145,1512228998461802240
"GEN-ER",125,115,"125_ep0.25_degree_erdos_7.in",3,20.408,1512229003596643328
"GEN-ER",125,111,"125_ep0.25_degree_erdos_7.in",4,53.2736,1512229024020719360
"GEN-ER",125,108,"125_ep0.25_degree_erdos_7.in",5,122.5985,1512229077311134976
"GEN-ER",125,104,"125_ep0.25_degree_erdos_7.in",6,238.662,1512229199923200768
"GEN-ER",125,100,"125_ep0.25_degree_erdos_7.in",7,418.2098,1512229438601369600
"GEN-ER",125,97,"125_ep0.25_degree_erdos_7.in",8,600.0959,1512229856827520768
"GEN-ER",125,92,"125_ep0.25_degree_erdos_7.in",9,600.0827,1512230456940941824
"GEN-ER",125,86,"125_ep0.25_degree_erdos_7.in",10,544.0663,1512231057041755904
"GEN-ER",125,121,"125_ep0.2_degree_erdos_8.in",1,4.4015,1512231601138192384
"GEN-ER",125,117,"125_ep0.2_degree_erdos_8.in",2,13.3129,1512231605564156160
"GEN-ER",125,112,"125_ep0.2_degree_erdos_8.in",3,34.886,1512231618890256384
"GEN-ER",125,107,"125_ep0.2_degree_erdos_8.in",4,67.1852,1512231653796201984
"GEN-ER",125,102,"125_ep0.2_degree_erdos_8.in",5,101.7242,1512231720997253120
"GEN-ER",125,97,"125_ep0.2_degree_erdos_8.in",6,600.0957,1512231822740278784
"GEN-ER",125,92,"125_ep0.2_degree_erdos_8.in",7,600.0777,1512232422853262336
"GEN-ER",125,86,"125_ep0.2_degree_erdos_8.in",8,600.1411,1512233022947803136
"GEN-ER",125,79,"125_ep0.2_degree_erdos_8.in",9,600.0906,1512233623109369600
"GEN-ER",125,66,"125_ep0.2_degree_erdos_8.in",10,600.1364,1512234223217481216
"GEN-ER",125,122,"125_ep0.25_degree_erdos_1.in",1,3.712,1512234823376365312
"GEN-ER",125,118,"125_ep0.25_degree_erdos_1.in",2,4.963,1512234827113178880
"GEN-ER",125,115,"125_ep0.25_degree_erdos_1.in",3,16.4102,1512234832096208640
"GEN-ER",125,111,"125_ep0.25_degree_erdos_1.in",4,37.5332,1512234848522783488
"GEN-ER",125,108,"125_ep0.25_degree_erdos_1.in",5,223.1257,1512234886072606464
"GEN-ER",125,104,"125_ep0.25_degree_erdos_1.in",6,268.5893,1512235109214582272
"GEN-ER",125,101,"125_ep0.25_degree_erdos_1.in",7,585.9016,1512235377820415488
"GEN-ER",125,97,"125_ep0.25_degree_erdos_1.in",8,600.1118,1512235963738112000
"GEN-ER",125,93,"125_ep0.25_degree_erdos_1.in",9,600.1759,1512236563864909056
"GEN-ER",125,89,"125_ep0.25_degree_erdos_1.in",10,600.1381,1512237164062303488
"GEN-ER",125,122,"125_ep0.25_degree_erdos_2.in",1,4.1406,1512237764232759552
"GEN-ER",125,118,"125_ep0.25_degree_erdos_2.in",2,5.8847,1512237768397778176
"GEN-ER",125,115,"125_ep0.25_degree_erdos_2.in",3,43.7838,1512237774304062464
"GEN-ER",125,111,"125_ep0.25_degree_erdos_2.in",4,67.051,1512237818104660736
"GEN-ER",125,107,"125_ep0.25_degree_erdos_2.in",5,156.2425,1512237885172147456
"GEN-ER",125,104,"125_ep0.25_degree_erdos_2.in",6,296.0349,1512238041430786816
"GEN-ER",125,100,"125_ep0.25_degree_erdos_2.in",7,587.4369,1512238337482123264
"GEN-ER",125,96,"125_ep0.25_degree_erdos_2.in",8,600.081,1512238924935587072
"GEN-ER",125,91,"125_ep0.25_degree_erdos_2.in",9,600.1072,1512239525036658176
"GEN-ER",125,86,"125_ep0.25_degree_erdos_2.in",10,600.09,1512240125162598656
"GEN-ER",125,121,"125_ep0.2_degree_erdos_6.in",1,4.4186,1512240725284748800
"GEN-ER",125,117,"125_ep0.2_degree_erdos_6.in",2,13.1946,1512240729727064064
"GEN-ER",125,114,"125_ep0.2_degree_erdos_6.in",3,66.1535,1512240742934844672
"GEN-ER",125,109,"125_ep0.2_degree_erdos_6.in",4,72.8813,1512240809104210176
"GEN-ER",125,105,"125_ep0.2_degree_erdos_6.in",5,88.7306,1512240882002702336
"GEN-ER",125,100,"125_ep0.2_degree_erdos_6.in",6,86.3542,1512240970749315584
"GEN-ER",125,94,"125_ep0.2_degree_erdos_6.in",7,159.3504,1512241057119659776
"GEN-ER",125,88,"125_ep0.2_degree_erdos_6.in",8,471.2868,1512241216486147584
"GEN-ER",125,82,"125_ep0.2_degree_erdos_6.in",9,600.0808,1512241687786624768
"GEN-ER",125,75,"125_ep0.2_degree_erdos_6.in",10,600.0986,1512242287885921792
"GEN-ER",125,120,"125_ep0.15_degree_erdos_8.in",1,4.0154,1512242888010940416
"GEN-ER",125,115,"125_ep0.15_degree_erdos_8.in",2,23.3262,1512242892039397376
"GEN-ER",125,109,"125_ep0.15_degree_erdos_8.in",3,120.5937,1512242915381838336
"GEN-ER",125,103,"125_ep0.15_degree_erdos_8.in",4,346.3034,1512243035992429824
"GEN-ER",125,98,"125_ep0.15_degree_erdos_8.in",5,600.1255,1512243382312199168
"GEN-ER",125,91,"125_ep0.15_degree_erdos_8.in",6,600.0735,1512243982453747712
"GEN-ER",125,79,"125_ep0.15_degree_erdos_8.in",7,600.1011,1512244582540513536
"GEN-ER",125,64,"125_ep0.15_degree_erdos_8.in",8,600.1193,1512245182656936448
"GEN-ER",125,5,"125_ep0.15_degree_erdos_8.in",9,20.4625,1512245782792530688
"GEN-ER",125,3,"125_ep0.15_degree_erdos_8.in",10,5.6858,1512245803271537408
"GEN-ER",125,121,"125_ep0.2_degree_erdos_10.in",1,4.5943,1512245808995961600
"GEN-ER",125,117,"125_ep0.2_degree_erdos_10.in",2,15.0376,1512245813610075392
"GEN-ER",125,112,"125_ep0.2_degree_erdos_10.in",3,47.0601,1512245828664118272
"GEN-ER",125,107,"125_ep0.2_degree_erdos_10.in",4,52.7307,1512245875740221696
"GEN-ER",125,102,"125_ep0.2_degree_erdos_10.in",5,80.2761,1512245928487381760
"GEN-ER",125,97,"125_ep0.2_degree_erdos_10.in",6,299.5099,1512246008777200384
"GEN-ER",125,91,"125_ep0.2_degree_erdos_10.in",7,600.1451,1512246308303297280
"GEN-ER",125,85,"125_ep0.2_degree_erdos_10.in",8,600.0872,1512246908464926720
"GEN-ER",125,73,"125_ep0.2_degree_erdos_10.in",9,600.1214,1512247508566084096
"GEN-ER",125,59,"125_ep0.2_degree_erdos_10.in",10,600.0991,1512248108701197312
"GEN-ER",125,122,"125_ep0.25_degree_erdos_8.in",1,4.0668,1512248708830641152
"GEN-ER",125,118,"125_ep0.25_degree_erdos_8.in",2,5.0092,1512248712922219776
"GEN-ER",125,115,"125_ep0.25_degree_erdos_8.in",3,52.4921,1512248717955681024
"GEN-ER",125,111,"125_ep0.25_degree_erdos_8.in",4,46.5034,1512248770464735744
"GEN-ER",125,107,"125_ep0.25_degree_erdos_8.in",5,82.8605,1512248816984591616
"GEN-ER",125,104,"125_ep0.25_degree_erdos_8.in",6,222.3054,1512248899862237696
"GEN-ER",125,100,"125_ep0.25_degree_erdos_8.in",7,299.0159,1512249122185645824
"GEN-ER",125,96,"125_ep0.25_degree_erdos_8.in",8,392.4261,1512249421218661120
"GEN-ER",125,92,"125_ep0.25_degree_erdos_8.in",9,600.0846,1512249813661614080
"GEN-ER",125,88,"125_ep0.25_degree_erdos_8.in",10,600.0748,1512250413765798144
"GEN-ER",125,120,"125_ep0.15_degree_erdos_1.in",1,3.9397,1512251013875874048
"GEN-ER",125,116,"125_ep0.15_degree_erdos_1.in",2,23.5911,1512251017839465728
"GEN-ER",125,110,"125_ep0.15_degree_erdos_1.in",3,107.5648,1512251041443988224
"GEN-ER",125,105,"125_ep0.15_degree_erdos_1.in",4,346.5228,1512251149024887552
"GEN-ER",125,99,"125_ep0.15_degree_erdos_1.in",5,600.0745,1512251495563447296
"GEN-ER",125,92,"125_ep0.15_degree_erdos_1.in",6,600.0636,1512252095654808576
"GEN-ER",125,85,"125_ep0.15_degree_erdos_1.in",7,600.0942,1512252695732232960
"GEN-ER",125,77,"125_ep0.15_degree_erdos_1.in",8,600.0748,1512253295839617280
"GEN-ER",125,62,"125_ep0.15_degree_erdos_1.in",9,600.0789,1512253895931148800
"GEN-ER",125,13,"125_ep0.15_degree_erdos_1.in",10,45.0191,1512254496023490048
"GEN-ER",125,121,"125_ep0.2_degree_erdos_3.in",1,4.2028,1512254541069071616
"GEN-ER",125,117,"125_ep0.2_degree_erdos_3.in",2,16.1714,1512254545296375552
"GEN-ER",125,113,"125_ep0.2_degree_erdos_3.in",3,48.017,1512254561482033664
"GEN-ER",125,109,"125_ep0.2_degree_erdos_3.in",4,92.9483,1512254609515405824
"GEN-ER",125,103,"125_ep0.2_degree_erdos_3.in",5,79.6471,1512254702480122880
"GEN-ER",125,98,"125_ep0.2_degree_erdos_3.in",6,123.5503,1512254782143169536
"GEN-ER",125,93,"125_ep0.2_degree_erdos_3.in",7,600.0843,1512254905709435648
"GEN-ER",125,88,"125_ep0.2_degree_erdos_3.in",8,600.0615,1512255505809446144
"GEN-ER",125,83,"125_ep0.2_degree_erdos_3.in",9,600.0764,1512256105886897664
"GEN-ER",125,76,"125_ep0.2_degree_erdos_3.in",10,600.1278,1512256705977984000
"GEN-ER",125,122,"125_ep0.25_degree_erdos_5.in",1,3.9766,1512257306130415872
"GEN-ER",125,118,"125_ep0.25_degree_erdos_5.in",2,4.7762,1512257310131543296
"GEN-ER",125,115,"125_ep0.25_degree_erdos_5.in",3,15.3456,1512257314931547392
"GEN-ER",125,111,"125_ep0.25_degree_erdos_5.in",4,50.6038,1512257330293201920
"GEN-ER",125,108,"125_ep0.25_degree_erdos_5.in",5,141.1148,1512257380914358528
"GEN-ER",125,104,"125_ep0.25_degree_erdos_5.in",6,325.5964,1512257522046259712
"GEN-ER",125,101,"125_ep0.25_degree_erdos_5.in",7,600.1064,1512257847660358912
"GEN-ER",125,97,"125_ep0.25_degree_erdos_5.in",8,600.0762,1512258447786933504
"GEN-ER",125,93,"125_ep0.25_degree_erdos_5.in",9,600.1034,1512259047881900288
"GEN-ER",125,89,"125_ep0.25_degree_erdos_5.in",10,600.2015,1512259648002053376
"GEN-ER",125,121,"125_ep0.2_degree_erdos_5.in",1,3.6063,1512260248228282880
"GEN-ER",125,118,"125_ep0.2_degree_erdos_5.in",2,10.1729,1512260251859542784
"GEN-ER",125,114,"125_ep0.2_degree_erdos_5.in",3,30.1386,1512260262054778624
"GEN-ER",125,110,"125_ep0.2_degree_erdos_5.in",4,79.9754,1512260292209885184
"GEN-ER",125,106,"125_ep0.2_degree_erdos_5.in",5,83.5563,1512260372202555648
"GEN-ER",125,101,"125_ep0.2_degree_erdos_5.in",6,95.7647,1512260455775424000
"GEN-ER",125,97,"125_ep0.2_degree_erdos_5.in",7,531.677,1512260551556239616
"GEN-ER",125,92,"125_ep0.2_degree_erdos_5.in",8,376.4368,1512261083249194752
"GEN-ER",125,86,"125_ep0.2_degree_erdos_5.in",9,416.2234,1512261459702633728
"GEN-ER",125,80,"125_ep0.2_degree_erdos_5.in",10,421.5361,1512261875942367232
"GEN-ER",125,120,"125_ep0.15_degree_erdos_9.in",1,4.1398,1512262297518224384
"GEN-ER",125,114,"125_ep0.15_degree_erdos_9.in",2,27.7799,1512262301673523712
"GEN-ER",125,109,"125_ep0.15_degree_erdos_9.in",3,138.8443,1512262329469755904
"GEN-ER",125,103,"125_ep0.15_degree_erdos_9.in",4,469.9686,1512262468330379520
"GEN-ER",125,97,"125_ep0.15_degree_erdos_9.in",5,600.1472,1.512262938315e+18
"GEN-ER",125,90,"125_ep0.15_degree_erdos_9.in",6,600.1119,1512263538475344384
"GEN-ER",125,82,"125_ep0.15_degree_erdos_9.in",7,600.1436,1512264138603450368
"GEN-ER",125,71,"125_ep0.15_degree_erdos_9.in",8,600.0665,1512264738760370176
"GEN-ER",125,11,"125_ep0.15_degree_erdos_9.in",9,103.7599,1512265338841785600
"GEN-ER",125,4,"125_ep0.15_degree_erdos_9.in",10,8.2744,1512265442615865344
"GEN-ER",125,122,"125_ep0.25_degree_erdos_9.in",1,3.9538,1512265450933750784
"GEN-ER",125,119,"125_ep0.25_degree_erdos_9.in",2,4.9712,1512265454912310784
"GEN-ER",125,115,"125_ep0.25_degree_erdos_9.in",3,13.8523,1512265459908277760
"GEN-ER",125,112,"125_ep0.25_degree_erdos_9.in",4,113.2068,1512265473776864000
"GEN-ER",125,108,"125_ep0.25_degree_erdos_9.in",5,198.8512,1512265587000813568
