"set","n","result","instance","D","runtime","seed"
"BBGRL",100,88,"100_ep0.075_0_gilbert_2.in",2,16.7301,1503742727380508160
"BBGRL",100,80,"100_ep0.075_0_gilbert_2.in",3,16.7475,1503742744126049280
"BBGRL",100,2,"100_ep0.075_0_gilbert_2.in",4,3.4246,1503742760888187392
"BBGRL",100,1,"100_ep0.075_0_gilbert_2.in",5,1.1241,1503742764324704000
"BBGRL",100,1,"100_ep0.075_0_gilbert_2.in",6,1.1136,1503742765460436992
"BBGRL",100,1,"100_ep0.075_0_gilbert_2.in",7,1.2055,1503742766585753344
"BBGRL",100,1,"100_ep0.075_0_gilbert_2.in",8,1.1051,1503742767802763776
"BBGRL",100,1,"100_ep0.075_0_gilbert_2.in",9,1.1114,1503742768919347712
"BBGRL",100,1,"100_ep0.075_0_gilbert_2.in",10,1.1009,1503742770042371328
"BBGRL",50,47,"50_ep0.2_0_gilbert_2.in",1,1.2259,1503742771153147136
"BBGRL",50,43,"50_ep0.2_0_gilbert_2.in",2,1.8846,1503742772388744192
"BBGRL",50,40,"50_ep0.2_0_gilbert_2.in",3,2.6277,1503742774291021312
"BBGRL",50,36,"50_ep0.2_0_gilbert_2.in",4,3.7051,1503742776936655872
"BBGRL",50,32,"50_ep0.2_0_gilbert_2.in",5,3.7475,1503742780660022528
"BBGRL",50,28,"50_ep0.2_0_gilbert_2.in",6,5.1113,1503742784417613312
"BBGRL",50,25,"50_ep0.2_0_gilbert_2.in",7,5.087,1503742789544393216
"BBGRL",50,20,"50_ep0.2_0_gilbert_2.in",8,5.6233,1503742794641530368
"BBGRL",50,15,"50_ep0.2_0_gilbert_2.in",9,5.3185,1503742800275081216
"BBGRL",50,10,"50_ep0.2_0_gilbert_2.in",10,5.3106,1503742805603840000
"BBGRL",50,47,"50_ep0.2_0_gilbert_4.in",1,1.5128,1503742810932683264
"BBGRL",50,44,"50_ep0.2_0_gilbert_4.in",2,1.8806,1503742812462520576
"BBGRL",50,40,"50_ep0.2_0_gilbert_4.in",3,3.3356,1503742814353152256
"BBGRL",50,36,"50_ep0.2_0_gilbert_4.in",4,5.4849,1503742817699012864
"BBGRL",50,32,"50_ep0.2_0_gilbert_4.in",5,7.8141,1503742823196637440
"BBGRL",50,28,"50_ep0.2_0_gilbert_4.in",6,7.5622,1503742831021309184
"BBGRL",50,22,"50_ep0.2_0_gilbert_4.in",7,7.9939,1503742838597607680
"BBGRL",50,16,"50_ep0.2_0_gilbert_4.in",8,7.5051,1503742846609713408
"BBGRL",50,6,"50_ep0.2_0_gilbert_4.in",9,4.0692,1503742854130946304
"BBGRL",50,3,"50_ep0.2_0_gilbert_4.in",10,2.698,1503742858218047488
"BBGRL",50,43,"50_ep0.1_0_gilbert_10.in",1,2.7021,1503742860926150656
"BBGRL",50,35,"50_ep0.1_0_gilbert_10.in",2,6.9949,1503742863645746688
"BBGRL",50,2,"50_ep0.1_0_gilbert_10.in",3,1.5032,1503742870655055104
"BBGRL",50,1,"50_ep0.1_0_gilbert_10.in",4,0.5304,1503742872168120832
"BBGRL",50,1,"50_ep0.1_0_gilbert_10.in",5,0.5816,1503742872708068864
"BBGRL",50,1,"50_ep0.1_0_gilbert_10.in",6,0.8069,1503742873300337408
"BBGRL",50,1,"50_ep0.1_0_gilbert_10.in",7,0.5313,1503742874116855552
"BBGRL",50,1,"50_ep0.1_0_gilbert_10.in",8,0.5276,1503742874657633536
"BBGRL",50,1,"50_ep0.1_0_gilbert_10.in",9,0.5263,1503742875194555648
"BBGRL",50,1,"50_ep0.1_0_gilbert_10.in",10,0.5264,1503742875730181888
"BBGRL",50,45,"50_ep0.1_0_gilbert_7.in",1,1.846,1503742876266188544
"BBGRL",50,39,"50_ep0.1_0_gilbert_7.in",2,8.3531,1503742878127255552
"BBGRL",50,21,"50_ep0.1_0_gilbert_7.in",3,8.3712,1503742886490008576
"BBGRL",50,3,"50_ep0.1_0_gilbert_7.in",4,1.8592,1503742894880486656
"BBGRL",50,2,"50_ep0.1_0_gilbert_7.in",5,1.4836,1503742896749545216
"BBGRL",50,1,"50_ep0.1_0_gilbert_7.in",6,0.828,1503742898242626304
"BBGRL",50,1,"50_ep0.1_0_gilbert_7.in",7,0.5914,1503742899080341504
"BBGRL",50,1,"50_ep0.1_0_gilbert_7.in",8,0.5909,1503742899681271552
"BBGRL",50,1,"50_ep0.1_0_gilbert_7.in",9,0.579,1503742900281898496
"BBGRL",50,1,"50_ep0.1_0_gilbert_7.in",10,0.5783,1503742900870363392
"BBGRL",50,46,"50_ep0.2_0_gilbert_3.in",1,1.737,1503742901458214656
"BBGRL",50,41,"50_ep0.2_0_gilbert_3.in",2,6.0796,1.503742903206e+18
"BBGRL",50,36,"50_ep0.2_0_gilbert_3.in",3,8.3759,1503742909303638528
"BBGRL",50,17,"50_ep0.2_0_gilbert_3.in",4,8.3706,1503742917691569664
"BBGRL",50,1,"50_ep0.2_0_gilbert_3.in",5,0.7417,1503742926074524928
"BBGRL",50,1,"50_ep0.2_0_gilbert_3.in",6,0.9054,1503742926826283520
"BBGRL",50,1,"50_ep0.2_0_gilbert_3.in",7,0.9021,1503742927741774848
"BBGRL",50,1,"50_ep0.2_0_gilbert_3.in",8,0.6492,1503742928653780736
"BBGRL",50,1,"50_ep0.2_0_gilbert_3.in",9,0.8801,1503742929312797952
"BBGRL",50,1,"50_ep0.2_0_gilbert_3.in",10,0.6277,1503742930202363392
"BBGRL",50,45,"50_ep0.15_0_gilbert_7.in",1,1.211,1503742930839551744
"BBGRL",50,41,"50_ep0.15_0_gilbert_7.in",2,2.5522,1503742932067675392
"BBGRL",50,37,"50_ep0.15_0_gilbert_7.in",3,3.5795,1503742934637934592
"BBGRL",50,32,"50_ep0.15_0_gilbert_7.in",4,4.8222,1503742938227315712
"BBGRL",50,27,"50_ep0.15_0_gilbert_7.in",5,4.8408,1503742943066138880
"BBGRL",50,22,"50_ep0.15_0_gilbert_7.in",6,8.3192,1503742947917440000
"BBGRL",50,15,"50_ep0.15_0_gilbert_7.in",7,6.8214,1503742956255005440
"BBGRL",50,7,"50_ep0.15_0_gilbert_7.in",8,3.4956,1503742963094389760
"BBGRL",50,4,"50_ep0.15_0_gilbert_7.in",9,2.5792,1503742966604784896
"BBGRL",50,3,"50_ep0.15_0_gilbert_7.in",10,2.0325,1503742969201687296
"BBGRL",50,46,"50_ep0.15_0_gilbert_6.in",1,1.8781,1503742971244012800
"BBGRL",50,40,"50_ep0.15_0_gilbert_6.in",2,6.1211,1503742973131916800
"BBGRL",50,31,"50_ep0.15_0_gilbert_6.in",3,8.3581,1503742979266670848
"BBGRL",50,3,"50_ep0.15_0_gilbert_6.in",4,1.9526,1503742987635074560
"BBGRL",50,2,"50_ep0.15_0_gilbert_6.in",5,1.7993,1503742989605224192
"BBGRL",50,1,"50_ep0.15_0_gilbert_6.in",6,0.6422,1503742991414319872
"BBGRL",50,1,"50_ep0.15_0_gilbert_6.in",7,0.6823,1503742992066324480
"BBGRL",50,1,"50_ep0.15_0_gilbert_6.in",8,0.7032,1503742992758877440
"BBGRL",50,1,"50_ep0.15_0_gilbert_6.in",9,0.6891,1503742993472361728
"BBGRL",50,1,"50_ep0.15_0_gilbert_6.in",10,0.6351,1503742994170781184
"BBGRL",50,42,"50_ep0.1_0_gilbert_1.in",1,3.8115,1503742994815378688
"BBGRL",50,7,"50_ep0.1_0_gilbert_1.in",2,2.079,1503742998643900160
"BBGRL",50,3,"50_ep0.1_0_gilbert_1.in",3,1.4611,1503743000732868352
"BBGRL",50,2,"50_ep0.1_0_gilbert_1.in",4,0.9745,1503743002203887616
"BBGRL",50,1,"50_ep0.1_0_gilbert_1.in",5,0.523,1503743003187952640
"BBGRL",50,1,"50_ep0.1_0_gilbert_1.in",6,0.5492,1503743003720502272
"BBGRL",50,1,"50_ep0.1_0_gilbert_1.in",7,0.5414,1503743004279319040
"BBGRL",50,1,"50_ep0.1_0_gilbert_1.in",8,0.52,1503743004830142720
"BBGRL",50,1,"50_ep0.1_0_gilbert_1.in",9,0.5222,1503743005359342336
"BBGRL",50,1,"50_ep0.1_0_gilbert_1.in",10,0.5228,1503743005890765824
"BBGRL",50,41,"50_ep0.1_0_gilbert_3.in",1,7.5544,1503743006422755584
"BBGRL",50,4,"50_ep0.1_0_gilbert_3.in",2,1.7768,1503743013991470848
"BBGRL",50,1,"50_ep0.1_0_gilbert_3.in",3,0.6972,1.503743015778e+18
"BBGRL",50,1,"50_ep0.1_0_gilbert_3.in",4,0.7961,1503743016491871232
"BBGRL",50,1,"50_ep0.1_0_gilbert_3.in",5,0.7404,1503743017302538752
"BBGRL",50,1,"50_ep0.1_0_gilbert_3.in",6,0.4316,1503743018052473856
"BBGRL",50,1,"50_ep0.1_0_gilbert_3.in",7,0.4294,1503743018493359360
"BBGRL",50,1,"50_ep0.1_0_gilbert_3.in",8,0.4367,1503743018932333824
"BBGRL",50,1,"50_ep0.1_0_gilbert_3.in",9,0.4292,1503743019378624512
"BBGRL",50,1,"50_ep0.1_0_gilbert_3.in",10,0.4413,1503743019817533440
"BBGRL",50,40,"50_ep0.1_0_gilbert_6.in",1,8.3573,1503743020268094464
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",2,0.5099,1503743028635669760
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",3,0.8195,1503743029162214656
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",4,0.7654,1503743029998373888
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",5,0.7572,1503743030778215680
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",6,0.5965,1503743031548849152
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",7,0.5024,1503743032156371968
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",8,0.4872,1503743032669355776
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",9,0.4766,1503743033167102464
"BBGRL",50,1,"50_ep0.1_0_gilbert_6.in",10,0.5937,1503743033653832704
"BBGRL",50,47,"50_ep0.2_0_gilbert_6.in",1,1.5219,1503743034264317952
"BBGRL",50,43,"50_ep0.2_0_gilbert_6.in",2,1.9042,1503743035796113920
"BBGRL",50,39,"50_ep0.2_0_gilbert_6.in",3,3.9172,1503743037710428928
"BBGRL",50,35,"50_ep0.2_0_gilbert_6.in",4,4.8181,1503743041637802752
"BBGRL",50,30,"50_ep0.2_0_gilbert_6.in",5,4.5198,1503743046466173184
"BBGRL",50,25,"50_ep0.2_0_gilbert_6.in",6,6.631,1503743050996037632
"BBGRL",50,16,"50_ep0.2_0_gilbert_6.in",7,6.1504,1503743057646212352
"BBGRL",50,7,"50_ep0.2_0_gilbert_6.in",8,4.0604,1503743063806915072
"BBGRL",50,3,"50_ep0.2_0_gilbert_6.in",9,2.7789,1503743067885682944
"BBGRL",50,2,"50_ep0.2_0_gilbert_6.in",10,1.9039,1503743070674604800
"BBGRL",50,47,"50_ep0.2_0_gilbert_1.in",1,1.2347,1503743072588341248
"BBGRL",50,43,"50_ep0.2_0_gilbert_1.in",2,2.336,1503743073832687360
"BBGRL",50,39,"50_ep0.2_0_gilbert_1.in",3,5.3834,1503743076178717184
"BBGRL",50,34,"50_ep0.2_0_gilbert_1.in",4,5.7842,1503743081578193664
"BBGRL",50,26,"50_ep0.2_0_gilbert_1.in",5,8.3609,1503743087372913920
"BBGRL",50,6,"50_ep0.2_0_gilbert_1.in",6,5.8916,1503743095744322560
"BBGRL",50,2,"50_ep0.2_0_gilbert_1.in",7,2.3995,1503743101654391296
"BBGRL",50,1,"50_ep0.2_0_gilbert_1.in",8,1.2554,1503743104071345408
"BBGRL",50,1,"50_ep0.2_0_gilbert_1.in",9,0.8168,1503743105336702976
"BBGRL",50,1,"50_ep0.2_0_gilbert_1.in",10,0.8239,1503743106163118080
"BBGRL",50,47,"50_ep0.2_0_gilbert_9.in",1,1.1545,1503743106996907008
"BBGRL",50,43,"50_ep0.2_0_gilbert_9.in",2,1.687,1503743108161032448
"BBGRL",50,40,"50_ep0.2_0_gilbert_9.in",3,3.1813,1503743109858110976
"BBGRL",50,36,"50_ep0.2_0_gilbert_9.in",4,3.6383,1503743113057150208
"BBGRL",50,32,"50_ep0.2_0_gilbert_9.in",5,6.5738,1503743116713634560
"BBGRL",50,26,"50_ep0.2_0_gilbert_9.in",6,4.9,1503743123305833728
"BBGRL",50,19,"50_ep0.2_0_gilbert_9.in",7,7.0339,1503743128215991296
"BBGRL",50,10,"50_ep0.2_0_gilbert_9.in",8,3.6882,1503743135266666496
"BBGRL",50,4,"50_ep0.2_0_gilbert_9.in",9,3.8557,1503743138965320192
"BBGRL",50,2,"50_ep0.2_0_gilbert_9.in",10,2.5868,1503743142839178496
"BBGRL",50,45,"50_ep0.15_0_gilbert_1.in",1,1.6069,1503743145443704832
"BBGRL",50,40,"50_ep0.15_0_gilbert_1.in",2,4.947,1503743147067926016
"BBGRL",50,34,"50_ep0.15_0_gilbert_1.in",3,6.9985,1503743152030640128
"BBGRL",50,25,"50_ep0.15_0_gilbert_1.in",4,8.3876,1503743159041265152
"BBGRL",50,4,"50_ep0.15_0_gilbert_1.in",5,2.7475,1503743167444427776
"BBGRL",50,2,"50_ep0.15_0_gilbert_1.in",6,1.4974,1503743170201851904
"BBGRL",50,1,"50_ep0.15_0_gilbert_1.in",7,0.6983,1503743171708790784
"BBGRL",50,1,"50_ep0.15_0_gilbert_1.in",8,0.6891,1503743172416640256
"BBGRL",50,1,"50_ep0.15_0_gilbert_1.in",9,0.6948,1503743173115498496
"BBGRL",50,1,"50_ep0.15_0_gilbert_1.in",10,0.7319,1503743173819926272
"BBGRL",50,46,"50_ep0.15_0_gilbert_8.in",1,1.4262,1503743174561476608
"BBGRL",50,41,"50_ep0.15_0_gilbert_8.in",2,4.1407,1503743176005097728
"BBGRL",50,35,"50_ep0.15_0_gilbert_8.in",3,6.636,1503743180164168704
"BBGRL",50,29,"50_ep0.15_0_gilbert_8.in",4,7.3365,1503743186813768448
"BBGRL",50,9,"50_ep0.15_0_gilbert_8.in",5,6.326,1503743194164077312
"BBGRL",50,2,"50_ep0.15_0_gilbert_8.in",6,1.6516,1503743200500637184
"BBGRL",50,1,"50_ep0.15_0_gilbert_8.in",7,0.7432,1503743202161735680
"BBGRL",50,1,"50_ep0.15_0_gilbert_8.in",8,0.7438,1503743202914478592
"BBGRL",50,1,"50_ep0.15_0_gilbert_8.in",9,0.7361,1503743203667899136
"BBGRL",50,1,"50_ep0.15_0_gilbert_8.in",10,0.7577,1503743204413505792
"BBGRL",50,47,"50_ep0.2_0_gilbert_8.in",1,1.3796,1503743205181051904
"BBGRL",50,43,"50_ep0.2_0_gilbert_8.in",2,6.3907,1503743206578084352
"BBGRL",50,37,"50_ep0.2_0_gilbert_8.in",3,4.4895,1503743212978696704
"BBGRL",50,30,"50_ep0.2_0_gilbert_8.in",4,8.3669,1503743217478298624
"BBGRL",50,2,"50_ep0.2_0_gilbert_8.in",5,2.2456,1503743225860454144
"BBGRL",50,1,"50_ep0.2_0_gilbert_8.in",6,1.0819,1503743228116263680
"BBGRL",50,1,"50_ep0.2_0_gilbert_8.in",7,1.0635,1503743229212186368
"BBGRL",50,1,"50_ep0.2_0_gilbert_8.in",8,0.7233,1503743230285417472
"BBGRL",50,1,"50_ep0.2_0_gilbert_8.in",9,0.7209,1503743231018441216
"BBGRL",50,1,"50_ep0.2_0_gilbert_8.in",10,0.712,1503743231749046016
"BBGRL",50,47,"50_ep0.2_0_gilbert_7.in",1,1.2884,1503743232470674944
"BBGRL",50,42,"50_ep0.2_0_gilbert_7.in",2,2.3498,1503743233768871936
"BBGRL",50,37,"50_ep0.2_0_gilbert_7.in",3,7.0438,1503743236128926976
"BBGRL",50,30,"50_ep0.2_0_gilbert_7.in",4,8.3774,1503743243191061248
"BBGRL",50,5,"50_ep0.2_0_gilbert_7.in",5,6.4838,1503743251578402304
"BBGRL",50,1,"50_ep0.2_0_gilbert_7.in",6,1.137,1503743258080504832
"BBGRL",50,1,"50_ep0.2_0_gilbert_7.in",7,0.7065,1503743259226947840
"BBGRL",50,1,"50_ep0.2_0_gilbert_7.in",8,0.9594,1503743259943382784
"BBGRL",50,1,"50_ep0.2_0_gilbert_7.in",9,0.9495,1503743260912505600
"BBGRL",50,1,"50_ep0.2_0_gilbert_7.in",10,0.6907,1503743261871383808
"BBGRL",50,45,"50_ep0.15_0_gilbert_9.in",1,1.3247,1503743262571905024
"BBGRL",50,41,"50_ep0.15_0_gilbert_9.in",2,3.6442,1503743263906195200
"BBGRL",50,35,"50_ep0.15_0_gilbert_9.in",3,4.4376,1503743267568343808
"BBGRL",50,29,"50_ep0.15_0_gilbert_9.in",4,8.3689,1503743272024192768
"BBGRL",50,16,"50_ep0.15_0_gilbert_9.in",5,8.3709,1503743280411612416
"BBGRL",50,2,"50_ep0.15_0_gilbert_9.in",6,2.038,1503743288795658496
"BBGRL",50,1,"50_ep0.15_0_gilbert_9.in",7,0.7082,1503743290843132928
"BBGRL",50,1,"50_ep0.15_0_gilbert_9.in",8,0.7305,1503743291561112832
"BBGRL",50,1,"50_ep0.15_0_gilbert_9.in",9,0.7454,1503743292301228800
"BBGRL",50,1,"50_ep0.15_0_gilbert_9.in",10,0.7026,1503743293056060160
"BBGRL",50,47,"50_ep0.2_0_gilbert_10.in",1,1.3326,1503743293768162304
"BBGRL",50,43,"50_ep0.2_0_gilbert_10.in",2,2.1263,1503743295118119168
"BBGRL",50,40,"50_ep0.2_0_gilbert_10.in",3,5.2993,1503743297254270464
"BBGRL",50,36,"50_ep0.2_0_gilbert_10.in",4,7.2737,1503743302572030464
"BBGRL",50,31,"50_ep0.2_0_gilbert_10.in",5,7.6109,1503743309863837440
"BBGRL",50,26,"50_ep0.2_0_gilbert_10.in",6,8.3453,1503743317489074944
"BBGRL",50,16,"50_ep0.2_0_gilbert_10.in",7,8.3333,1503743325852956672
"BBGRL",50,3,"50_ep0.2_0_gilbert_10.in",8,2.8098,1503743334196734208
"BBGRL",50,2,"50_ep0.2_0_gilbert_10.in",9,2.2537,1503743337024451328
"BBGRL",50,1,"50_ep0.2_0_gilbert_10.in",10,1.2218,1503743339287837440
"BBGRL",50,46,"50_ep0.15_0_gilbert_2.in",1,1.823,1503743340526702848
"BBGRL",50,40,"50_ep0.15_0_gilbert_2.in",2,8.3705,1503743342360274432
"BBGRL",50,29,"50_ep0.15_0_gilbert_2.in",3,8.372,1503743350749380864
"BBGRL",50,1,"50_ep0.15_0_gilbert_2.in",4,0.9819,1503743359139163136
"BBGRL",50,1,"50_ep0.15_0_gilbert_2.in",5,0.9778,1503743360133804800
"BBGRL",50,1,"50_ep0.15_0_gilbert_2.in",6,0.9416,1503743361126488832
"BBGRL",50,1,"50_ep0.15_0_gilbert_2.in",7,0.5594,1503743362077547264
"BBGRL",50,1,"50_ep0.15_0_gilbert_2.in",8,0.5588,1503743362646448128
"BBGRL",50,1,"50_ep0.15_0_gilbert_2.in",9,0.5656,1503743363214617088
"BBGRL",50,1,"50_ep0.15_0_gilbert_2.in",10,0.5573,1503743363789749504
"BBGRL",50,42,"50_ep0.1_0_gilbert_2.in",1,2.2886,1503743364356477952
"BBGRL",50,31,"50_ep0.1_0_gilbert_2.in",2,5.7857,1503743366655267328
"BBGRL",50,8,"50_ep0.1_0_gilbert_2.in",3,2.2506,1503743372451048704
"BBGRL",50,4,"50_ep0.1_0_gilbert_2.in",4,1.8286,1503743374719017216
"BBGRL",50,3,"50_ep0.1_0_gilbert_2.in",5,1.3382,1503743376557924864
"BBGRL",50,2,"50_ep0.1_0_gilbert_2.in",6,0.9791,1503743377905444096
"BBGRL",50,1,"50_ep0.1_0_gilbert_2.in",7,0.6309,1503743378893735936
"BBGRL",50,1,"50_ep0.1_0_gilbert_2.in",8,0.63,1503743379533812480
"BBGRL",50,1,"50_ep0.1_0_gilbert_2.in",9,0.6399,1503743380173044480
"BBGRL",50,1,"50_ep0.1_0_gilbert_2.in",10,0.6324,1503743380822221824
"BBGRL",50,43,"50_ep0.1_0_gilbert_9.in",1,3.1907,1503743381463918592
"BBGRL",50,33,"50_ep0.1_0_gilbert_9.in",2,8.3518,1503743384672668416
"BBGRL",50,2,"50_ep0.1_0_gilbert_9.in",3,1.3899,1503743393034843904
"BBGRL",50,1,"50_ep0.1_0_gilbert_9.in",4,0.7956,1503743394434766336
"BBGRL",50,1,"50_ep0.1_0_gilbert_9.in",5,0.6078,1503743395239824128
"BBGRL",50,1,"50_ep0.1_0_gilbert_9.in",6,0.5926,1503743395858479616
"BBGRL",50,1,"50_ep0.1_0_gilbert_9.in",7,0.5427,1503743396460479232
"BBGRL",50,1,"50_ep0.1_0_gilbert_9.in",8,0.5422,1503743397012872704
"BBGRL",50,1,"50_ep0.1_0_gilbert_9.in",9,0.5411,1503743397564335616
"BBGRL",50,1,"50_ep0.1_0_gilbert_9.in",10,0.587,1503743398114846208
"BBGRL",50,44,"50_ep0.1_0_gilbert_4.in",1,2.1567,1503743398712715264
"BBGRL",50,36,"50_ep0.1_0_gilbert_4.in",2,6.0896,1503743400883571456
"BBGRL",50,21,"50_ep0.1_0_gilbert_4.in",3,8.3565,1503743406983150080
"BBGRL",50,5,"50_ep0.1_0_gilbert_4.in",4,2.66,1503743415349591296
"BBGRL",50,3,"50_ep0.1_0_gilbert_4.in",5,1.723,1503743418026146304
"BBGRL",50,2,"50_ep0.1_0_gilbert_4.in",6,0.9722,1503743419758533120
"BBGRL",50,1,"50_ep0.1_0_gilbert_4.in",7,0.6663,1503743420740447232
"BBGRL",50,1,"50_ep0.1_0_gilbert_4.in",8,0.621,1503743421416500992
"BBGRL",50,1,"50_ep0.1_0_gilbert_4.in",9,0.618,1503743422046872832
"BBGRL",50,1,"50_ep0.1_0_gilbert_4.in",10,0.6867,1503743422674293504
"BBGRL",50,46,"50_ep0.15_0_gilbert_4.in",1,2.3721,1503743423371779328
"BBGRL",50,40,"50_ep0.15_0_gilbert_4.in",2,7.4856,1503743425761459712
"BBGRL",50,32,"50_ep0.15_0_gilbert_4.in",3,8.3865,1503743433262348032
"BBGRL",50,2,"50_ep0.15_0_gilbert_4.in",4,1.9424,1503743441668125952
"BBGRL",50,1,"50_ep0.15_0_gilbert_4.in",5,0.5491,1503743443620408576
"BBGRL",50,1,"50_ep0.15_0_gilbert_4.in",6,0.5841,1503743444179073024
"BBGRL",50,1,"50_ep0.15_0_gilbert_4.in",7,0.6463,1503743444773508608
"BBGRL",50,1,"50_ep0.15_0_gilbert_4.in",8,0.8017,1503743445430555648
"BBGRL",50,1,"50_ep0.15_0_gilbert_4.in",9,0.8621,1503743446241750528
"BBGRL",50,1,"50_ep0.15_0_gilbert_4.in",10,0.9846,1503743447118959360
"BBGRL",50,45,"50_ep0.15_0_gilbert_5.in",1,2.4478,1503743448117317888
"BBGRL",50,37,"50_ep0.15_0_gilbert_5.in",2,6.865,1503743450582528000
"BBGRL",50,7,"50_ep0.15_0_gilbert_5.in",3,4.5534,1503743457457682176
"BBGRL",50,2,"50_ep0.15_0_gilbert_5.in",4,1.8575,1503743462026612992
"BBGRL",50,1,"50_ep0.15_0_gilbert_5.in",5,0.6517,1503743463893955328
"BBGRL",50,1,"50_ep0.15_0_gilbert_5.in",6,0.6609,1503743464555463424
"BBGRL",50,1,"50_ep0.15_0_gilbert_5.in",7,0.6375,1503743465226231040
"BBGRL",50,1,"50_ep0.15_0_gilbert_5.in",8,0.7041,1503743465873425408
"BBGRL",50,1,"50_ep0.15_0_gilbert_5.in",9,0.6215,1503743466587114752
"BBGRL",50,1,"50_ep0.15_0_gilbert_5.in",10,0.6688,1503743467218287616
"BBGRL",50,45,"50_ep0.15_0_gilbert_3.in",1,1.4722,1503743467897258752
"BBGRL",50,41,"50_ep0.15_0_gilbert_3.in",2,3.3882,1503743469386656512
"BBGRL",50,36,"50_ep0.15_0_gilbert_3.in",3,6.8821,1503743472785013504
"BBGRL",50,31,"50_ep0.15_0_gilbert_3.in",4,5.1097,1503743479677088768
"BBGRL",50,19,"50_ep0.15_0_gilbert_3.in",5,5.6513,1503743484796958464
"BBGRL",50,8,"50_ep0.15_0_gilbert_3.in",6,4.5946,1503743490463127552
"BBGRL",50,3,"50_ep0.15_0_gilbert_3.in",7,2.4194,1503743495075817216
"BBGRL",50,2,"50_ep0.15_0_gilbert_3.in",8,1.7777,1503743497512795648
"BBGRL",50,1,"50_ep0.15_0_gilbert_3.in",9,0.7905,1503743499300302848
"BBGRL",50,1,"50_ep0.15_0_gilbert_3.in",10,0.788,1503743500100453632
"BBGRL",50,46,"50_ep0.15_0_gilbert_10.in",1,1.5024,1503743500898105856
"BBGRL",50,42,"50_ep0.15_0_gilbert_10.in",2,2.6485,1503743502417919744
"BBGRL",50,37,"50_ep0.15_0_gilbert_10.in",3,4.0478,1503743505082953216
"BBGRL",50,34,"50_ep0.15_0_gilbert_10.in",4,6.5333,1503743509148818176
"BBGRL",50,29,"50_ep0.15_0_gilbert_10.in",5,8.1547,1503743515692386304
"BBGRL",50,23,"50_ep0.15_0_gilbert_10.in",6,7.4832,1503743523865228288
"BBGRL",50,12,"50_ep0.15_0_gilbert_10.in",7,3.8224,1503743531366474496
"BBGRL",50,3,"50_ep0.15_0_gilbert_10.in",8,2.6066,1503743535206928896
"BBGRL",50,2,"50_ep0.15_0_gilbert_10.in",9,1.8133,1503743537823610368
"BBGRL",50,1,"50_ep0.15_0_gilbert_10.in",10,1.1506,1503743539646598400
"BBGRL",50,42,"50_ep0.1_0_gilbert_8.in",1,2.7594,1503743540806806784
"BBGRL",50,11,"50_ep0.1_0_gilbert_8.in",2,6.0085,1503743543576111360
"BBGRL",50,2,"50_ep0.1_0_gilbert_8.in",3,1.4399,1503743549602421504
"BBGRL",50,1,"50_ep0.1_0_gilbert_8.in",4,0.4786,1503743551051761408
"BBGRL",50,1,"50_ep0.1_0_gilbert_8.in",5,0.4761,1503743551539559168
"BBGRL",50,1,"50_ep0.1_0_gilbert_8.in",6,0.4793,1503743552024866816
"BBGRL",50,1,"50_ep0.1_0_gilbert_8.in",7,0.4746,1503743552513379072
"BBGRL",50,1,"50_ep0.1_0_gilbert_8.in",8,0.4768,1503743552997189888
"BBGRL",50,1,"50_ep0.1_0_gilbert_8.in",9,0.4731,1503743553483431936
"BBGRL",50,1,"50_ep0.1_0_gilbert_8.in",10,0.4725,1503743553965751296
"BBGRL",50,44,"50_ep0.1_0_gilbert_5.in",1,1.9809,1503743554448023296
"BBGRL",50,37,"50_ep0.1_0_gilbert_5.in",2,6.5554,1503743556444619264
"BBGRL",50,21,"50_ep0.1_0_gilbert_5.in",3,8.3554,1503743563010010624
"BBGRL",50,2,"50_ep0.1_0_gilbert_5.in",4,1.5932,1503743571375979520
"BBGRL",50,1,"50_ep0.1_0_gilbert_5.in",5,0.5619,1503743572978523136
"BBGRL",50,1,"50_ep0.1_0_gilbert_5.in",6,0.5648,1503743573549683968
"BBGRL",50,1,"50_ep0.1_0_gilbert_5.in",7,0.6081,1503743574124082688
"BBGRL",50,1,"50_ep0.1_0_gilbert_5.in",8,0.623,1503743574742967040
"BBGRL",50,1,"50_ep0.1_0_gilbert_5.in",9,0.5723,1503743575375758848
"BBGRL",50,1,"50_ep0.1_0_gilbert_5.in",10,0.5635,1503743575957284608
"BBGRL",50,47,"50_ep0.2_0_gilbert_5.in",1,1.3101,1503743576530301952
"BBGRL",50,43,"50_ep0.2_0_gilbert_5.in",2,1.8308,1503743577849990144
"BBGRL",50,40,"50_ep0.2_0_gilbert_5.in",3,3.4953,1503743579692082944
"BBGRL",50,36,"50_ep0.2_0_gilbert_5.in",4,5.5072,1503743583202105344
"BBGRL",50,32,"50_ep0.2_0_gilbert_5.in",5,7.7551,1503743588727589632
